event_number, px, py, pz, E
18928 -1.58542 -0.992184 0.486589 1.93255
18928 -1.10668 -0.575665 0.27507 1.27742
18929 -12.6666 -7.51077 1.11742 14.7683
18929 -4.49644 -2.61508 0.327443 5.21189
18930 -3.62957 -1.23661 0.186863 3.839
18930 -0.0488188 -0.0311301 0.0120653 0.0591433
18931 -5.68223 12.8587 -0.316349 14.0618
18931 -0.352229 0.872914 -0.0379273 0.942063
18932 -2.40458 -3.68828 -0.66243 4.45244
18932 -0.475237 -0.667183 -0.075447 0.822603
18933 -11.3609 0.898454 -0.349294 11.4017
18933 -7.1829 0.638776 -0.140026 7.2126
18934 -9.69289 4.31503 -0.849799 10.644
18934 -5.30511 2.37291 -0.365852 5.82312
18935 -15.4406 11.9013 -5.28922 20.1997
18935 -0.192868 0.167164 -0.0742844 0.265819
18936 5.18166 4.08623 -1.00404 6.67495
18936 0.426082 0.373039 -0.0591611 0.569389
18937 3.37133 -1.64458 0.545962 3.79059
18937 0.870004 -0.423945 0.21054 0.990436
18938 -0.729348 -2.46502 -0.710553 2.66705
18938 -0.35029 -1.26569 -0.461136 1.39187
18939 -8.86982 3.98785 0.53787 9.73991
18939 -5.32706 2.38305 0.426966 5.8514
18940 13.7304 -9.17461 1.75641 16.6067
18940 2.0292 -1.3553 0.207422 2.44898
18941 1.30187 -7.69877 -1.45863 7.94314
18941 1.13324 -5.98693 -1.13396 6.19786
18942 2.37302 5.78148 0.396321 6.26209
18942 2.25924 5.52961 0.247016 5.97844
18943 -12.2714 -3.16296 2.45128 12.9074
18943 -1.42067 -0.330487 0.312799 1.49177
18944 -4.35299 12.8514 -3.39966 13.9881
18944 -1.48015 4.51414 -1.12329 4.8816
18945 -1.68871 -0.473224 0.419963 1.80334
18945 -1.14719 -0.433595 0.260269 1.25371
18946 -9.85707 14.9744 -0.925883 17.9514
18946 -0.579489 0.888443 -0.0873832 1.06432
18947 -1.42305 -12.9007 -1.84249 13.1091
18947 -0.0554718 -0.467619 -0.0412639 0.472702
18948 -8.53802 1.26797 -2.33894 8.94294
18948 -0.142986 0.0381525 -0.0459381 0.154955
18949 0.851292 -15.2643 -3.49551 15.6826
18949 0.144913 -3.76362 -0.844064 3.85983
18950 -1.86375 -9.44557 -0.282601 9.63184
18950 -0.91362 -4.52004 -0.0443959 4.61166
18951 10.6409 -6.01657 2.87571 12.5578
18951 3.24299 -1.91014 0.850234 3.85857
18952 4.16242 9.02511 -2.43657 10.233
18952 2.0788 4.6061 -1.32857 5.22519
18953 -1.49849 -4.81692 1.18444 5.1818
18953 -0.129448 -0.500168 0.0853652 0.523653
18954 -9.77174 1.21419 0.325381 9.85226
18954 -1.61349 0.153805 0.0827803 1.62292
18955 7.26559 -0.911048 0.281537 7.3279
18955 3.36916 -0.421673 0.222583 3.40274
18956 1.7369 -6.98759 1.99603 7.47178
18956 1.58415 -6.27867 1.66472 6.68599
18957 -1.82675 4.17683 -0.970955 4.66109
18957 -0.304674 0.592469 -0.173036 0.688322
18958 10.4652 -6.35208 -0.0156304 12.2421
18958 2.23051 -1.2903 -0.0329942 2.57704
18959 -1.81102 -9.91007 -0.621361 10.0933
18959 -1.43062 -8.05019 -0.38925 8.18558
18960 -2.10773 7.14755 -1.3306 7.56971
18960 -0.0729818 0.343328 -0.0739371 0.358702
18961 6.39535 7.69946 1.49751 10.1205
18961 2.98655 3.64582 0.793084 4.77917
18962 -6.55047 6.15623 -1.98467 9.2058
18962 -2.04642 1.84459 -0.657445 2.83242
18963 -2.40243 -2.31902 -0.560536 3.38581
18963 -1.73163 -1.83038 -0.396641 2.55072
18964 -3.00358 -8.60728 -1.65214 9.26479
18964 -2.55227 -7.52933 -1.54681 8.09923
18965 -8.46232 5.40484 1.89806 10.2189
18965 -4.35898 2.84333 1.06873 5.31295
18966 -4.13895 -6.48555 1.70779 7.88098
18966 -0.969124 -1.40152 0.386705 1.74729
18967 2.34773 -2.44113 0.724735 3.46355
18967 0.764983 -0.69591 0.192445 1.05191
18968 4.58315 7.71899 -0.150006 8.97834
18968 1.04408 1.81064 0.0245056 2.09024
18969 -8.71654 5.65142 2.5375 10.6937
18969 -4.57165 2.89062 1.39897 5.58684
18970 -6.12583 2.02332 1.45603 6.61359
18970 -1.60745 0.510983 0.312927 1.71549
18971 -8.8079 1.87003 -2.12542 9.25168
18971 -4.95848 1.06831 -1.09461 5.18903
18972 2.04163 0.37594 -0.351013 2.10542
18972 0.708625 0.0971352 -0.0483197 0.716882
18973 -3.37485 -4.83424 1.22039 6.0207
18973 -1.22935 -1.66797 0.490099 2.12923
18974 2.25116 2.38338 0.40075 3.30285
18974 2.05372 2.00943 0.294839 2.88834
18975 3.83805 -4.37977 -0.389896 5.83653
18975 2.61574 -2.82132 -0.277767 3.85734
18976 -3.0501 -1.78018 -0.267106 3.54168
18976 -0.395982 -0.179827 -0.0162389 0.435204
18977 -10.3037 -0.48411 2.69899 10.6623
18977 -4.08561 -0.184422 0.982828 4.2062
18978 4.34426 -1.20397 -0.256985 4.51533
18978 0.725436 -0.174236 0.00593386 0.74609
18979 -7.17165 -0.0674465 -1.9153 7.4233
18979 -6.96828 -0.122287 -1.98604 7.24681
18980 12.128 -4.91854 0.686601 13.1054
18980 4.96707 -2.07133 0.351077 5.39309
18981 -6.97024 1.47874 0.528088 7.14491
18981 -1.09213 0.179448 0.067288 1.10882
18982 7.28176 -5.73759 -0.424865 9.28033
18982 6.59608 -5.03518 -0.38965 8.30741
18983 -14.6237 -3.64445 0.312423 15.0743
18983 -4.60678 -1.20802 0.147472 4.76482
18984 6.12304 0.688475 0.113143 6.16267
18984 1.79978 0.251986 -0.0208669 1.81745
18985 -10.6734 7.32344 1.66713 13.0512
18985 -0.392635 0.299955 0.0558126 0.497242
18986 6.17629 7.81737 0.685204 9.98636
18986 3.16326 3.8501 0.348758 4.99511
18987 4.82104 9.86893 1.96042 11.1571
18987 1.85641 3.7656 0.83285 4.28015
18988 5.88318 9.24406 -1.1456 11.0171
18988 3.07391 5.0075 -0.588108 5.90507
18989 -3.01638 -11.8493 2.89663 12.5656
18989 -0.573583 -2.04426 0.479895 2.17676
18990 -0.343235 -2.73897 -0.337142 2.7809
18990 -0.0729192 -0.815667 -0.168444 0.836065
18991 8.53547 -1.84172 0.482098 8.7452
18991 6.90682 -1.59662 0.328142 7.09655
18992 9.25783 -8.53211 2.3517 12.8076
18992 0.821609 -0.767757 0.250455 1.15205
18993 4.53723 10.8564 3.45965 12.2645
18993 0.0983358 0.249557 0.0586115 0.274562
18994 -6.95531 -10.4741 0.394986 12.5793
18994 -3.65673 -5.66643 0.1675 6.74598
18995 -6.97031 -5.947 -0.813823 9.19861
18995 -1.81642 -1.46398 -0.226788 2.34394
18996 1.13737 2.81382 0.246778 3.04501
18996 0.769797 1.63277 0.125218 1.80948
18997 -6.50413 -0.313355 0.773906 6.5575
18997 -3.22402 -0.147902 0.288327 3.24026
18998 0.044878 1.77119 -0.377598 1.81155
18998 -0.0370463 1.66911 -0.463173 1.73258
18999 -7.1627 2.44325 -0.24163 7.5718
18999 -3.76969 1.2446 -0.0371143 3.97001
19000 4.36556 5.40856 1.35019 7.08051
19000 3.82949 4.71049 1.30618 6.20966
19001 -3.53727 -2.26022 1.12833 4.34672
19001 -0.82986 -0.530623 0.333089 1.0398
19002 -1.90524 -3.41794 -0.525546 3.94822
19002 -1.68505 -3.27069 -0.545385 3.71944
19003 -0.901034 2.60623 0.554993 2.81289
19003 -0.406567 1.43638 0.35282 1.53394
19004 4.20014 2.20109 -0.730395 4.79786
19004 2.53869 1.42958 -0.389202 2.93941
19005 0.114977 5.77894 -0.843495 5.84131
19005 0.0976885 2.16788 -0.379642 2.20304
19006 -1.77747 -13.0919 1.06316 13.2547
19006 -0.110479 -1.01655 0.108188 1.02824
19007 4.25992 2.92971 -0.552482 5.19955
19007 2.60869 1.76968 -0.232978 3.16091
19008 1.84835 -14.0859 0.298107 14.2098
19008 0.575187 -4.0976 0.0241793 4.13785
19009 4.85217 -10.3979 0.100569 11.4748
19009 0.35719 -0.828417 -0.0189813 0.902341
19010 -5.97899 1.39401 1.11476 6.23973
19010 -2.06084 0.424078 0.439905 2.14951
19011 -0.544858 -1.35044 0.153162 1.46425
19011 -0.407377 -0.737436 0.07737 0.846022
19012 4.5119 1.48318 -0.182682 4.75294
19012 0.479311 0.19773 -0.0430257 0.520277
19013 -2.61612 1.12599 0.254309 2.85948
19013 -0.242713 0.148113 0.0397392 0.2871
19014 12.5598 -4.32039 -3.00765 13.6184
19014 2.2667 -0.751275 -0.489054 2.43752
19015 1.08437 15.5034 4.09031 16.0705
19015 0.00447501 0.192893 0.0384125 0.196732
19016 -13.8341 -0.801893 0.581927 13.8695
19016 -1.40142 -0.0442854 0.0808764 1.40445
19017 1.84174 -0.409818 0.330285 1.91547
19017 1.09067 -0.299275 0.288711 1.16725
19018 -13.7319 -1.47119 -3.21029 14.1787
19018 -4.61517 -0.417856 -1.09535 4.76175
19019 -2.62053 -10.9894 -2.24443 11.5183
19019 -0.594632 -2.40523 -0.55333 2.53867
19020 7.84968 4.78179 -0.362327 9.1986
19020 0.997758 0.599975 -0.0935511 1.16801
19021 13.3768 10.1338 1.73597 16.8714
19021 0.835901 0.635878 0.0748135 1.05293
19022 -7.19019 -1.42113 -0.451726 7.3432
19022 -3.16516 -0.564506 -0.264665 3.22599
19023 -2.87099 0.485213 -0.491836 2.95296
19023 -0.384409 0.115648 -0.0655836 0.40675
19024 -5.88885 -3.20494 1.5855 6.88941
19024 -0.0321256 -0.00693808 0.00913189 0.0341113
19025 -16.1974 6.97601 -4.1358 18.1142
19025 -1.95257 0.849375 -0.546984 2.19844
19026 -7.35768 -2.55615 0.262714 7.79348
19026 -4.99025 -1.74831 0.0679657 5.28808
19027 1.95285 -5.25837 1.07179 5.71076
19027 0.649613 -1.97762 0.376553 2.11537
19028 2.42192 12.5201 0.861057 12.7812
19028 0.577634 3.30136 0.261067 3.36166
19029 -11.5744 -4.04783 2.86372 12.5918
19029 -0.367872 -0.105209 0.0984757 0.39509
19030 -3.82577 -8.98372 1.09954 9.82612
19030 -0.804527 -1.80823 0.170779 1.98648
19031 8.86322 -1.58614 -1.50601 9.12911
19031 2.75935 -0.564475 -0.441396 2.85087
19032 10.0093 1.61567 0.956977 10.1839
19032 8.27277 1.42841 0.710536 8.4252
19033 2.66637 0.849868 -0.606223 2.86345
19033 0.435574 0.0947383 -0.0623713 0.4501
19034 -9.4117 5.5122 0.10978 10.9076
19034 -4.86803 2.95264 0.100096 5.69436
19035 -3.78103 1.33802 -0.471014 4.03836
19035 -1.32873 0.484077 -0.0866854 1.41682
19036 -0.929967 13.0997 -2.82267 13.4326
19036 -0.10364 1.10625 -0.269831 1.14339
19037 -10.3692 -3.19303 -2.93228 11.2389
19037 -1.40444 -0.468409 -0.362798 1.5243
19038 -5.16958 0.293021 1.2587 5.32867
19038 -3.40619 0.219198 0.939685 3.54022
19039 -0.774865 9.79264 2.84652 10.2274
19039 -0.292059 2.8366 0.85479 2.97696
19040 11.9884 -13.3886 -1.47987 18.0324
19040 0.10223 -0.100059 -0.019328 0.144348
19041 1.14953 10.2715 2.01883 10.531
19041 0.104321 1.33232 0.241351 1.35802
19042 5.97803 13.2801 3.13294 14.8968
19042 1.92327 4.40516 1.09057 4.92886
19043 1.27612 -2.13282 -0.619864 2.56157
19043 0.491081 -0.697573 -0.261967 0.892409
19044 3.27783 1.74634 0.630367 3.76712
19044 1.48042 0.850532 0.3646 1.74585
19045 9.64795 0.31269 -1.83123 9.82517
19045 0.469928 0.00532766 -0.117916 0.484526
19046 7.5651 -0.124379 1.08547 7.64359
19046 7.40588 -0.0865655 0.932569 7.46487
19047 -6.49458 -11.6416 1.0449 13.3715
19047 -1.87348 -3.35197 0.228441 3.84679
19048 14.2586 4.94477 -2.20997 15.2526
19048 0.272596 0.101043 -0.0247582 0.291773
19049 0.736449 -13.7766 1.81061 13.9146
19049 0.0639365 -0.7163 0.111691 0.727769
19050 -6.11788 -2.28057 0.37359 6.5398
19050 -3.83316 -1.5138 0.30787 4.13274
19051 -12.9764 -12.5899 -4.62065 18.6613
19051 -0.150434 -0.160148 -0.0450259 0.224288
19052 5.70391 -9.03621 -0.54297 10.6996
19052 2.81733 -4.56009 -0.19187 5.36364
19053 13.7736 0.655929 3.65172 14.2646
19053 5.50358 0.213911 1.53156 5.71671
19054 11.018 3.76345 -2.16306 11.8423
19054 0.0326695 0.0187255 -0.00428628 0.0378988
19055 -4.13708 0.807393 -0.300354 4.22582
19055 -2.19442 0.332391 -0.185336 2.22718
19056 8.77688 -3.40867 -1.52765 9.53868
19056 4.6085 -1.87593 -0.864491 5.05022
19057 1.80911 -0.17873 0.204245 1.82935
19057 0.735381 -0.00428633 0.0302068 0.736014
19058 4.77574 -0.0320403 0.337284 4.78774
19058 0.337982 0.0163595 0.0548222 0.34279
19059 5.67571 -0.246389 1.35085 5.83945
19059 1.55608 -0.0400964 0.303514 1.58591
19060 -1.49784 -3.02925 0.148192 3.38258
19060 -0.822542 -1.49807 0.0130071 1.70908
19061 6.52782 6.48103 -1.26574 9.28537
19061 1.08541 1.05764 -0.155233 1.52342
19062 -6.7299 -6.50866 1.71216 9.51765
19062 -0.0563077 -0.070385 0.00979795 0.0906676
19063 -9.5247 4.83004 -0.482703 10.6903
19063 -5.6908 3.00263 -0.30203 6.44145
19064 -5.85185 3.91596 0.524371 7.06072
19064 -0.12879 0.0684766 0.0236109 0.147761
19065 4.44995 8.70684 -1.38577 9.87581
19065 0.0978164 0.223103 -0.0187655 0.244326
19066 -7.05308 -1.12593 -1.1649 7.23676
19066 -1.43082 -0.269607 -0.191606 1.46855
19067 8.37424 -7.92968 -1.17249 11.5923
19067 2.29956 -2.0854 -0.336516 3.12251
19068 2.66015 0.986184 -0.700141 2.92218
19068 0.232325 0.0625625 -0.0934614 0.258117
19069 -17.0659 4.47339 -0.344405 17.6458
19069 -0.78997 0.221295 0.00963399 0.820437
19070 -3.04232 -3.98935 0.0181623 5.01707
19070 -1.44832 -1.74951 0.00541247 2.27122
19071 0.983666 -5.21116 0.525243 5.32914
19071 0.594795 -3.10801 0.418063 3.19191
19072 -12.5281 2.6272 -0.0115886 12.8006
19072 -1.83878 0.416798 0.0401422 1.88586
19073 -5.49219 -0.415515 -0.775278 5.56218
19073 -3.08537 -0.281476 -0.526338 3.14258
19074 5.46293 6.03117 -0.921015 8.18944
19074 4.44932 4.8321 -0.634124 6.59907
19075 2.69698 -10.8221 2.89942 11.5238
19075 0.0951205 -0.432985 0.0907296 0.4525
19076 6.75715 1.48595 -1.51081 7.08164
19076 4.88789 1.05685 -0.976238 5.09524
19077 -2.02319 3.09972 -0.679089 3.76334
19077 -0.0697209 0.159421 -0.0369215 0.177875
19078 -2.49526 16.9137 -3.18284 17.3906
19078 -0.0153042 0.179028 -0.0420367 0.184533
19079 14.73 1.39134 1.93572 14.9217
19079 3.83327 0.428032 0.483548 3.88729
19080 7.84425 -5.45388 2.69277 9.92613
19080 0.824251 -0.549391 0.319795 1.04091
19081 -1.83034 -0.0356305 -0.28039 1.85203
19081 -0.64648 -0.0892111 -0.124911 0.664453
19082 3.99082 0.601749 0.663046 4.09004
19082 2.95898 0.480386 0.380014 3.02172
19083 2.64322 -3.1364 -0.924432 4.20454
19083 0.735372 -0.767498 -0.227843 1.08708
19084 13.1262 -3.07927 2.73476 13.7571
19084 2.25393 -0.550742 0.523542 2.37857
19085 -12.2461 -9.42784 -0.44694 15.4613
19085 -3.03127 -2.25403 -0.130981 3.77974
19086 -8.87403 -1.9115 -0.26314 9.08138
19086 -4.5716 -0.887318 -0.11839 4.65842
19087 11.2951 1.66462 -0.863088 11.4497
19087 8.2476 1.20201 -0.51525 8.35064
19088 -8.772 3.66444 2.74081 9.89384
19088 -2.21446 0.931173 0.622482 2.48161
19089 7.03501 -11.6598 -0.0718072 13.6179
19089 1.32936 -2.09617 0.00300236 2.48217
19090 0.93613 7.20784 -1.03903 7.34226
19090 0.0991691 0.795962 -0.159957 0.81791
19091 10.3416 9.11018 -3.47476 14.2133
19091 2.73655 2.49243 -0.898578 3.80899
19092 -10.314 -6.36701 0.996442 12.1619
19092 -2.49848 -1.56882 0.179702 2.95566
19093 -3.98893 -9.04211 -1.65555 10.0206
19093 -0.723587 -1.55205 -0.331039 1.74414
19094 11.2161 -6.66939 0.0503573 13.0493
19094 2.89588 -1.74756 -0.0520483 3.38272
19095 -5.63187 -0.0194882 -0.855253 5.69648
19095 -0.705399 -0.0118209 -0.154778 0.722277
19096 -6.56987 -0.806827 -1.31505 6.74859
19096 -2.49039 -0.242868 -0.441575 2.54087
19097 4.16404 15.4236 -2.12089 16.116
19097 0.352855 1.28853 -0.138354 1.34312
19098 12.145 6.85899 -3.17429 14.3047
19098 2.01843 1.17993 -0.488173 2.38843
19099 5.21346 9.7598 -1.33484 11.1452
19099 3.58412 6.94622 -0.964105 7.87562
19100 -7.31119 7.89949 1.73496 10.9025
19100 -3.88415 4.23243 1.02289 5.83493
19101 -0.624894 -12.2357 -0.677449 12.2704
19101 -0.355062 -6.52137 -0.264952 6.5364
19102 -6.381 -1.61131 1.41668 6.73205
19102 -2.31321 -0.536379 0.443259 2.4156
19103 7.30217 -11.5083 1.49402 13.7111
19103 3.26516 -5.00156 0.699787 6.01386
19104 8.56355 0.125757 -0.855877 8.60713
19104 7.39015 0.0352347 -0.840847 7.43791
19105 4.51512 -13.225 2.66096 14.2256
19105 1.60509 -4.9024 1.03327 5.26094
19106 -7.86257 -8.12249 -2.22106 11.5208
19106 -1.12185 -1.16986 -0.370121 1.66256
19107 -3.42017 -6.48608 2.03603 7.61001
19107 -1.23639 -2.17952 0.67819 2.59594
19108 4.6684 -0.753017 -0.740083 4.78631
19108 0.930092 -0.0926624 -0.166341 0.949383
19109 2.78987 14.1635 2.89885 14.7238
19109 0.890563 4.90891 0.975254 5.08346
19110 -0.0171788 -5.73206 0.222977 5.73642
19110 -0.0546758 -2.92232 0.0289301 2.92297
19111 0.465705 2.44559 -0.118744 2.49237
19111 0.0771119 0.37748 0.0344847 0.386816
19112 -1.40126 -2.97169 -0.511741 3.32511
19112 -1.16357 -2.61391 -0.556737 2.91485
19113 -15.3563 4.636 -1.61297 16.1218
19113 -0.436 0.113643 -0.0600771 0.454555
19114 -1.1748 6.39109 -1.17734 6.60396
19114 -0.0773143 0.286609 -0.0697548 0.304939
19115 0.613133 2.53005 -0.624722 2.6772
19115 0.173921 0.469481 -0.12907 0.51703
19116 -6.07447 4.33552 -2.05931 7.74188
19116 -0.173788 0.139323 -0.041227 0.226523
19117 2.4833 -0.742492 -0.498906 2.6395
19117 0.399772 -0.126404 -0.13636 0.440897
19118 -1.4554 -4.78593 -1.40072 5.19474
19118 -0.104933 -0.239239 -0.0736189 0.271414
19119 -0.99236 1.30348 0.224775 1.65359
19119 -0.666207 1.026 0.241198 1.24687
19120 3.45886 13.1257 2.90901 13.882
19120 0.675191 2.58834 0.63432 2.74914
19121 3.50856 5.19074 -0.546443 6.28907
19121 0.0822464 0.137999 -0.0338111 0.164169
19122 4.68124 2.93882 -1.04963 5.62604
19122 2.37475 1.56819 -0.467981 2.88403
19123 -0.309618 -1.40601 -0.0874451 1.44235
19123 -0.167145 -0.605745 0.0446864 0.629969
19124 0.098525 -2.02997 0.373367 2.06637
19124 -0.0208047 -2.02854 0.308687 2.052
19125 14.837 2.95355 -3.81282 15.6012
19125 2.00024 0.421332 -0.469816 2.09743
19126 0.264486 7.35895 -0.622496 7.38996
19126 0.124423 3.50864 -0.203371 3.51673
19127 9.94852 -12.2327 3.699 16.1955
19127 2.55989 -3.25723 0.969506 4.2547
19128 -1.48281 8.58958 -2.15004 8.97788
19128 -0.796909 4.34745 -1.17748 4.57404
19129 4.8086 -0.741596 -0.095423 4.86638
19129 1.45297 -0.150641 -0.0145636 1.46083
19130 -1.12088 3.97641 -0.550249 4.16785
19130 -0.682746 2.53284 -0.245449 2.6347
19131 -14.1524 6.78003 0.385582 15.6974
19131 -0.818876 0.368685 0.0463516 0.899241
19132 13.4551 -2.45599 -3.12098 14.0289
19132 0.42652 -0.0574846 -0.0848159 0.438654
19133 13.4398 -1.33195 -0.79961 13.5292
19133 3.99699 -0.365387 -0.304708 4.0252
19134 -6.28348 -7.35128 -2.15124 9.90714
19134 -1.34011 -1.66169 -0.457048 2.18312
19135 1.2191 4.26252 -0.938137 4.5316
19135 0.921763 2.82154 -0.631867 3.0348
19136 0.11268 -6.71968 1.8984 6.98361
19136 -0.00312613 -3.45944 1.05548 3.61688
19137 -1.16907 -2.71867 -0.862099 3.08239
19137 -1.01177 -2.22819 -0.596505 2.51879
19138 -0.295232 2.20164 0.356578 2.24978
19138 -0.100538 0.476387 0.131018 0.504201
19139 5.7527 -3.13841 -1.20009 6.66209
19139 1.95897 -1.07222 -0.329171 2.25734
19140 8.03267 -6.12778 -0.769291 10.1324
19140 0.721334 -0.547722 -0.109523 0.912314
19141 -9.47062 7.39487 0.203067 12.0174
19141 -3.67087 2.79729 0.141573 4.61738
19142 3.78703 -0.509287 1.1574 3.99256
19142 0.252553 0.000653838 0.0716563 0.262522
19143 3.98917 6.5971 0.709067 7.74196
19143 2.60675 4.49729 0.42326 5.21535
19144 -18.942 -2.18729 3.69872 19.4233
19144 -0.213159 -0.0321601 0.0543541 0.222318
19145 6.28606 2.93872 -1.3183 7.06318
19145 0.0620056 0.036829 -0.00185353 0.0721422
19146 -8.55964 7.27707 -2.45221 11.4994
19146 -2.54586 2.15739 -0.803638 3.43243
19147 -0.814529 -11.239 -2.9228 11.6414
19147 -0.0834826 -0.757186 -0.218763 0.792564
19148 -2.08161 10.0711 2.89233 10.6829
19148 -1.31908 6.66789 1.81501 7.03527
19149 -10.2453 1.51762 1.23759 10.4308
19149 -0.249847 0.0336452 0.00926694 0.252273
19150 -6.36167 -3.80232 1.96927 7.66854
19150 -2.407 -1.34277 0.731803 2.85171
19151 -10.1601 -11.2917 2.72622 15.4325
19151 -2.7296 -3.06324 0.668107 4.15698
19152 -3.56328 -12.578 -3.62391 13.566
19152 -1.17282 -3.88859 -1.15817 4.22351
19153 -2.73763 -3.77376 -1.24572 4.82573
19153 -0.515409 -0.62345 -0.240434 0.843887
19154 9.01159 7.20514 0.953336 11.5772
19154 1.89733 1.57402 0.247563 2.47764
19155 2.0106 -10.6427 0.622552 10.8488
19155 0.590545 -3.03377 0.107532 3.09259
19156 -11.3395 -0.0230144 1.77656 11.4779
19156 -3.46366 0.067273 0.549495 3.50762
19157 -7.25417 3.31191 -1.41764 8.09947
19157 -4.47072 1.94362 -0.92478 4.96188
19158 -2.91705 2.59962 0.330797 3.92131
19158 -1.61202 1.46882 0.28312 2.19913
19159 1.10058 -9.69525 0.618383 9.77709
19159 0.747451 -5.82091 0.31233 5.87701
19160 4.30734 -1.86908 1.42685 4.90739
19160 1.82492 -0.883678 0.587153 2.11091
19161 -1.03381 10.6996 -1.74053 10.8894
19161 -0.234929 2.74384 -0.508177 2.80037
19162 -7.77893 2.61823 0.153535 8.20917
19162 -5.91457 2.1013 0.0630985 6.27707
19163 1.26986 1.27316 -0.329319 1.8281
19163 0.93121 0.796964 -0.168179 1.23717
19164 1.60599 -0.80557 -0.307516 1.82283
19164 1.43561 -0.721306 -0.405441 1.657
19165 -1.69364 -15.251 -1.45436 15.4135
19165 -0.307323 -2.29554 -0.213401 2.32584
19166 3.45836 -5.03453 -1.24576 6.23367
19166 1.29577 -1.76188 -0.486413 2.2405
19167 -3.53499 7.13061 2.01716 8.2104
19167 -2.30583 4.88032 1.32195 5.55715
19168 3.03895 -7.48138 0.520148 8.09177
19168 0.504269 -1.35602 0.130772 1.45264
19169 3.69329 -8.10618 2.399 9.22528
19169 3.09771 -6.55987 1.88052 7.49427
19170 2.53326 4.93457 -1.47104 5.73858
19170 2.16115 4.48189 -1.2887 5.13991
19171 -4.39317 0.434671 -0.869418 4.49942
19171 -1.02278 0.109767 -0.268849 1.0632
19172 -8.51825 10.5619 3.1916 13.9391
19172 -2.28468 2.75863 0.789798 3.66791
19173 -7.06928 -5.68429 -1.15274 9.1441
19173 -4.29924 -3.57573 -0.658627 5.63055
19174 -1.47424 1.85934 0.00411139 2.37287
19174 -0.148299 0.238743 0.0340541 0.283108
19175 7.44872 8.51125 -3.28763 11.7785
19175 2.25908 2.49038 -1.02196 3.51423
19176 -3.23317 4.01638 -1.40318 5.34356
19176 -2.94081 3.58217 -1.13738 4.7722
19177 1.81395 0.64548 0.140073 1.93046
19177 0.677309 0.174694 0.103229 0.707052
19178 -4.62055 -1.9552 -0.113667 5.01848
19178 -2.10922 -0.861609 0.0347709 2.27868
19179 4.13306 -13.3311 -0.572565 13.9688
19179 1.64743 -5.35949 -0.145498 5.60886
19180 -0.00737783 3.33217 0.790193 3.42459
19180 0.0244075 0.809526 0.255515 0.849244
19181 3.23951 5.2471 -1.23757 6.28951
19181 0.958832 1.48426 -0.291022 1.79083
19182 -0.165738 2.18121 0.472538 2.23795
19182 -0.107182 1.73622 0.256035 1.75827
19183 5.00707 0.928388 -0.235218 5.09784
19183 0.0232442 -0.00307947 0.00438618 0.023854
19184 -9.14573 -3.45115 -1.08076 9.83478
19184 -8.53772 -3.09437 -1.05661 9.14244
19185 -5.34891 1.916 0.303265 5.6898
19185 -1.36898 0.444859 0.0240795 1.43964
19186 -5.8051 4.8821 -0.050857 7.58529
19186 -5.63101 4.69779 -0.178695 7.33549
19187 0.958294 -3.91337 0.967847 4.14361
19187 0.855518 -3.36335 0.709335 3.5422
19188 8.94159 8.06018 -2.81688 12.3634
19188 0.800798 0.674691 -0.22566 1.07117
19189 0.469035 -2.29617 0.618292 2.42377
19189 0.463971 -2.02299 0.4275 2.11908
19190 -7.55192 3.93015 -1.56167 8.65543
19190 -5.99828 2.99104 -1.26052 6.82016
19191 3.72229 -9.8123 0.27487 10.4982
19191 1.6755 -4.50106 0.0395006 4.80296
19192 -4.13321 3.62988 -0.766057 5.55394
19192 -2.89252 2.59724 -0.64768 3.94104
19193 -2.58858 -5.72089 -0.864305 6.33848
19193 -0.888525 -1.7921 -0.246823 2.01545
19194 -3.88644 -3.62207 0.0862854 5.31331
19194 -0.943492 -0.971818 0.0299142 1.35481
19195 -15.3445 -11.1815 -3.12645 19.242
19195 -0.354073 -0.233679 -0.0653112 0.429231
19196 14.682 2.6901 -3.76765 15.3946
19196 2.19853 0.436895 -0.524465 2.30206
19197 -0.645872 -1.07062 -0.36822 1.30344
19197 -0.397222 -0.834166 -0.197661 0.944822
19198 1.2556 4.27242 -1.35808 4.65559
19198 0.758705 2.6849 -0.743979 2.88753
19199 1.56219 -9.81629 -0.00629354 9.93982
19199 1.40331 -9.64384 -0.0379873 9.74548
19200 5.39445 7.16411 1.18008 9.04528
19200 0.96378 1.37454 0.207672 1.69155
19201 -5.91964 9.56745 0.510113 11.2623
19201 -2.68481 4.48376 0.288801 5.23409
19202 5.4444 6.9476 -2.06077 9.06407
19202 2.10318 2.59087 -0.71764 3.41335
19203 -9.44068 6.44442 1.94312 11.5945
19203 -6.9084 4.84305 1.48401 8.56641
19204 -1.38639 7.41179 -1.28774 7.64951
19204 -1.23802 6.38607 -0.991535 6.5801
19205 1.61225 -6.05534 -0.825468 6.32044
19205 0.205697 -0.814907 -0.0622445 0.842769
19206 2.30437 1.08498 -0.304294 2.56513
19206 1.77037 0.817645 -0.115286 1.95347
19207 -3.02678 0.0286238 0.762717 3.12154
19207 -1.31054 0.00148812 0.240025 1.33234
19208 0.0531482 2.07517 0.561453 2.15044
19208 0.0250003 0.0944709 0.0461214 0.10806
19209 -0.626383 -8.28888 1.73352 8.49135
19209 -0.00425185 -0.257772 0.0725874 0.267831
