event_number, px, py, pz, E
1027 2.22707 -2.18655 -0.621822 3.18237
1027 -4.21117 -14.9059 -2.69668 15.7224
1027 -0.662658 -2.16483 -0.37817 2.29534
1027 9.77981 3.25182 -2.08969 10.516
1027 7.49658 2.36841 -1.59503 8.02198
1027 4.33288 11.1144 3.02554 12.3068
1027 1.31422 3.48471 1.00986 3.85878
1027 -0.158393 -2.44214 0.0585231 2.44797
1027 -0.0101923 -0.0986928 -0.0247072 0.102248
1027 3.56729 5.43019 0.501583 6.51644
1027 1.60363 2.31663 0.160542 2.82209
1028 0.715606 -1.85831 0.320757 2.017
1028 0.067724 -0.248918 0.000561461 0.257968
1028 -4.52546 -0.0576793 1.3172 4.71362
1028 -0.234339 -0.029071 0.0518241 0.241756
1028 0.963355 8.24344 0.408735 8.3096
1028 0.547554 3.92472 0.22522 3.96913
1028 19.2412 -0.402038 3.32803 19.5311
1028 0.423063 0.00558939 0.0872812 0.432008
1028 11.3015 5.02674 -1.90861 12.5154
1028 0.774781 0.37107 -0.159023 0.873651
1028 -6.29736 -2.30341 0.331949 6.71361
1028 -5.80957 -2.03526 0.403006 6.16893
1028 -6.09051 9.72281 -1.94865 11.6372
1028 -2.36427 3.6264 -0.708252 4.38659
1028 -8.10282 -5.32662 -1.4251 9.801
1028 -1.32391 -0.849671 -0.283437 1.59844
1028 11.717 4.41557 -2.15763 12.7059
1028 1.15024 0.456784 -0.176416 1.25013
1028 -5.15054 -12.3012 1.54454 13.4251
1028 -0.0632467 -0.125278 0.0259791 0.142722
1028 14.5471 4.94092 -3.51575 15.7605
1028 0.545689 0.197612 -0.157055 0.601243
1028 8.0702 12.319 -2.36927 14.9164
1028 0.453001 0.743069 -0.123154 0.878936
1028 6.48682 0.717155 0.577975 6.55188
1028 0.730249 0.0675667 0.108562 0.74136
1028 -13.8924 -8.93601 -3.52982 16.8911
1028 -1.86377 -1.15096 -0.439309 2.23414
1028 4.27324 -2.76572 1.18252 5.22572
1028 1.61331 -0.946936 0.428999 1.91925
1028 4.14542 -7.07908 2.19108 8.49109
1028 2.04683 -3.62907 1.04212 4.29484
1028 4.3905 -0.736686 -0.0268881 4.45195
1028 2.83099 -0.479651 -0.125679 2.87409
1028 -0.698928 -12.6255 1.79504 12.7716
1028 -0.144699 -2.1786 0.361213 2.21307
1028 12.7308 -5.03493 1.85182 13.8149
1028 2.1026 -0.860343 0.258894 2.28651
1028 6.15972 2.48839 0.404509 6.65566
1028 4.38809 1.86717 0.364055 4.7827
1028 8.38037 -6.12636 -3.05063 10.8199
1028 5.07062 -3.73723 -1.95791 6.59632
1028 -5.24417 -1.70687 -0.10321 5.51592
1028 -3.81449 -1.14025 -0.012264 3.98129
1028 3.42432 -3.45451 -0.19288 4.86793
1028 0.0995568 -0.13602 -0.00718154 0.168714
1028 1.24292 -1.75265 0.057336 2.1494
1028 0.00558495 -0.00164222 0.00684996 0.00898947
1028 -9.4049 -8.37756 3.48738 13.069
1028 -4.19629 -3.73416 1.46202 5.80434
1029 1.06376 -1.22683 0.255085 1.6437
1029 0.555612 -0.587162 0.0380143 0.809264
1029 8.10913 -3.14378 -1.69493 8.86082
1029 8.12292 -3.0103 -1.65023 8.81856
1029 -9.67205 5.73618 -0.971673 11.287
1029 -1.1631 0.737154 -0.143003 1.38443
1029 -3.7561 0.0638084 0.732447 3.82738
1029 -0.450866 0.0413999 0.121635 0.468816
1029 13.19 -5.27166 2.17212 14.3696
1029 4.55647 -1.86904 0.686577 4.97253
1029 -2.20078 -3.92346 -0.0279739 4.49864
1029 -0.323741 -0.652997 -0.044229 0.730185
1029 -5.48251 4.32358 0.807929 7.0288
1029 -3.4761 2.68798 0.607804 4.43598
1029 -5.09121 -9.14369 -0.143291 10.4665
1029 -2.62813 -4.57386 -0.00799604 5.27516
1029 1.0407 2.9782 0.465581 3.18896
1029 0.900529 2.90713 0.37285 3.06617
1029 2.08399 -1.72853 -0.0959542 2.70925
1029 0.0922505 -0.0811832 -0.0332121 0.127295
1029 7.04884 -1.67047 1.98719 7.5117
1029 0.269778 -0.059841 0.103194 0.294975
1029 -0.892126 3.26466 -0.376164 3.4052
1029 -0.386511 1.65054 -0.115669 1.69913
1029 1.66504 -9.30187 2.2815 9.72123
1029 0.265198 -1.30873 0.280789 1.36453
1029 4.59441 -2.62041 0.801092 5.34947
1029 0.560731 -0.357114 0.0652131 0.667984
1029 1.68136 -2.81089 0.915353 3.40088
1029 1.48515 -2.73925 0.868964 3.23485
1029 0.514843 16.4308 -2.16973 16.5814
1029 0.0855306 2.10689 -0.322994 2.13322
1029 0.18948 1.97126 -0.327455 2.00724
1029 0.121542 0.529322 -0.0844552 0.549624
1029 -2.15581 5.93273 1.01232 6.39293
1029 -0.289693 0.687512 0.0920164 0.751706
1029 -6.48172 0.0766777 0.695711 6.5194
1029 -4.54914 -0.0473397 0.437472 4.57037
1029 -4.29636 -0.389185 0.00779193 4.31396
1029 -1.4418 -0.208916 -0.00546535 1.45687
1029 2.30491 1.21718 0.0553917 2.60715
1029 0.602416 0.244395 0.0306366 0.650824
1029 1.49487 -0.975672 0.362577 1.82155
1029 0.418512 -0.222209 0.152988 0.49793
1029 4.55616 -7.64337 -1.51075 9.02563
1029 4.12273 -7.07773 -1.28966 8.29183
1029 -11.0116 -2.12546 2.90538 11.585
1029 -3.36941 -0.726131 0.884629 3.55848
1029 -2.86009 2.6317 -0.398819 3.90705
1029 -1.92377 1.90561 -0.22517 2.71715
1030 1.63665 7.51556 0.0341277 7.69177
1030 1.43248 6.80943 -0.0876888 6.95903
1030 -6.87098 9.66585 -2.31699 12.0834
1030 -4.17576 5.89081 -1.30403 7.33752
1030 5.03195 -15.7459 -2.49417 16.7175
1030 0.331392 -1.1566 -0.181568 1.21676
1030 10.433 6.08099 -0.135508 12.0766
1030 3.77155 2.28887 -0.0725617 4.41234
1030 -5.21958 -4.78658 -0.780519 7.12493
1030 -4.21454 -3.76307 -0.717705 5.69545
1030 -5.91398 -1.24812 -1.39385 6.20289
1030 -5.08958 -0.976534 -1.27799 5.33767
1030 12.5512 -7.44871 -3.30709 14.9651
1030 1.0864 -0.625663 -0.247273 1.27783
1030 -2.63157 5.72148 1.89799 6.57745
1030 -0.591499 1.44686 0.469322 1.63204
1030 8.51793 -10.7942 -1.81262 13.8692
1030 1.20548 -1.52467 -0.205151 1.95445
1030 -2.28593 5.09555 1.14689 5.70136
1030 -1.0755 2.32971 0.616278 2.63895
1030 -4.44818 13.2967 -0.551839 14.0318
1030 -0.728992 2.17389 -0.0356642 2.29315
1030 3.14399 -2.22526 0.159517 3.85512
1030 0.859959 -0.67051 -0.00591793 1.09048
1030 2.72332 -2.91749 -0.980025 4.10958
1030 0.27288 -0.257715 -0.127573 0.396428
1030 -12.5961 -8.47845 2.35091 15.3646
1030 -0.0322154 -0.0298969 0.00930283 0.0449244
1030 9.29763 7.96877 2.45607 12.4892
1030 5.68882 5.0059 1.4803 7.72094
1030 5.6635 -3.64829 0.451718 6.75198
1030 1.54054 -1.05713 0.171127 1.87618
1030 1.9464 14.3964 -3.3813 14.9157
1030 0.524377 4.08981 -1.02771 4.24944
1030 -12.2843 3.46958 0.0562371 12.765
1030 -3.23737 0.845854 -0.00596739 3.34605
1030 3.22061 6.12685 -1.8933 7.17602
1030 0.833566 1.51755 -0.535648 1.81238
1030 2.28011 12.2159 2.06067 12.5966
1030 0.542611 2.61088 0.410894 2.69814
1030 -14.6852 0.786025 -3.30027 15.0719
1030 -2.00192 0.0661865 -0.478678 2.05941
1030 -6.53235 -7.98045 -0.486188 10.3245
1030 -3.90067 -4.60261 -0.289655 6.04013
1030 5.62227 -1.97801 0.143707 5.9618
1030 3.79726 -1.22733 0.137463 3.99305
1030 11.7489 -0.524974 -3.56283 12.2885
1030 4.5889 -0.289422 -1.39722 4.80562
1030 9.26165 -11.5458 -0.596258 14.8135
1030 2.20514 -2.71327 -0.202597 3.50221
1031 -5.00234 3.91885 -1.8774 6.62612
1031 -3.12324 2.33315 -1.21067 4.08215
1031 -8.62727 6.49608 3.11624 11.2401
1031 -5.37482 4.07061 1.83649 6.98794
1031 -1.97165 -0.27674 0.545472 2.06435
1031 -1.19233 -0.0805097 0.266195 1.22433
1031 -1.79837 1.59778 0.206607 2.41448
1031 -1.59586 1.26712 0.227483 2.05039
1031 4.37349 7.4089 1.65523 8.76123
1031 2.43059 4.00935 0.986794 4.79128
1031 -0.794386 11.8152 0.683993 11.8616
1031 -0.063943 0.771414 0.0771467 0.777894
1031 7.07881 -8.6835 0.75683 11.2288
1031 0.271805 -0.37533 0.0240967 0.464037
1031 -2.6445 -7.68471 0.799223 8.1662
1031 -0.163188 -0.583927 0.0688126 0.610193
1031 2.07787 -8.21896 1.34323 8.58331
1031 1.41662 -5.595 1.02739 5.86229
1031 -3.26373 4.33365 0.564179 5.45442
1031 -2.67815 3.50514 0.577324 4.4488
1031 -6.5366 3.44283 -1.46936 7.53255
1031 -1.47872 0.746461 -0.271387 1.67853
1031 11.2476 3.85465 1.67496 12.0072
1031 3.98711 1.38137 0.674477 4.27319
1031 -10.1554 -7.81042 0.460698 12.8198
1031 -5.35665 -4.04363 0.164472 6.71354
1031 10.51 -6.99862 -3.09393 13.0005
1031 0.143873 -0.100059 -0.0590838 0.184938
1031 11.7076 -0.211971 2.69506 12.0157
1031 5.31697 -0.00928927 1.19643 5.44993
1031 8.8062 -1.44902 0.781079 8.95874
1031 6.12806 -0.981255 0.433482 6.22124
1031 2.57373 10.9482 1.68254 11.3718
1031 1.36508 5.49896 0.913338 5.739
1031 -1.35487 -12.4949 2.54342 12.823
1031 -0.128461 -0.955286 0.166545 0.978167
1031 -1.83737 9.63642 -0.713477 9.83593
1031 -1.6199 8.55601 -0.760402 8.74114
1031 0.108751 1.64271 0.55446 1.73717
1031 0.0880823 1.51511 0.376721 1.56373
1031 3.72787 -3.79019 1.33262 5.48074
1031 3.36492 -3.28419 1.26438 4.86901
1031 -7.93905 7.70666 3.00781 11.466
1031 -3.80988 3.82325 1.43697 5.58546
1031 -9.15982 -0.507501 -1.08668 9.238
1031 -4.2846 -0.326975 -0.485786 4.32443
1031 -1.09312 4.30558 0.572299 4.47889
1031 -0.703506 2.52177 0.253236 2.63028
1031 -2.90937 2.43153 -0.00999351 3.79168
1031 -0.961198 0.890755 -0.0458109 1.31128
1032 0.461868 -2.07698 0.114855 2.13082
1032 0.368479 -1.2422 0.015355 1.29579
1032 1.62136 -3.63414 0.407504 4.00023
1032 0.156316 -0.365823 -0.00152276 0.397823
1032 3.34366 -8.78361 -2.67739 9.77242
1032 0.0263942 -0.0910794 -0.0387926 0.102455
1032 0.319468 2.67675 0.18337 2.70197
1032 0.139194 1.64593 0.201819 1.66409
1032 4.04667 -14.1799 4.25128 15.3466
1032 1.29304 -4.79859 1.40441 5.16437
1032 13.3841 2.78372 1.72239 13.7786
1032 3.08523 0.695595 0.360398 3.18314
1032 -4.46601 0.837295 1.24545 4.71142
1032 -2.64631 0.570684 0.819096 2.82835
1032 -0.241346 1.14171 0.066384 1.16883
1032 -0.273033 1.04066 0.180699 1.09095
1032 8.79205 -6.06362 -2.32455 10.9303
1032 3.78195 -2.56788 -0.911398 4.66131
1032 9.76437 -6.13132 1.17225 11.5892
1032 2.97546 -1.95501 0.346367 3.57706
1032 6.18459 7.64092 0.937191 9.87477
1032 3.55241 4.54411 0.515732 5.7909
1032 -7.65669 3.30782 -2.3852 8.675
1032 -4.32352 1.86233 -1.2412 4.86843
1032 -0.780435 -13.145 2.3411 13.3746
1032 -0.0814095 -0.8434 0.136533 0.858249
1032 1.04275 -2.93164 0.718234 3.19338
1032 0.893786 -2.89766 0.665712 3.10458
1032 9.59899 0.139664 -2.62649 9.95281
1032 6.88774 0.1476 -1.99298 7.1718
1032 4.9807 2.77197 -1.45768 5.88354
1032 1.25139 0.689216 -0.435209 1.49346
1032 12.0927 2.68752 0.221674 12.3897
1032 6.95428 1.44527 0.156544 7.10459
1032 3.0646 11.3517 -0.677138 11.7776
1032 0.36971 1.34599 -0.126614 1.40157
1032 7.72754 -0.156518 0.54998 7.74867
1032 5.37511 -0.208683 0.330495 5.3893
1032 2.03575 -2.21107 -0.477947 3.04328
1032 1.65134 -1.62697 -0.332007 2.34184
1032 -13.0018 -12.3265 4.35601 18.4381
1032 -0.271568 -0.267746 0.111588 0.397352
1032 -2.42604 4.2043 1.21006 5.00261
1032 -1.17859 1.94601 0.648746 2.36578
1032 -4.98284 0.0143162 0.770207 5.04204
1032 -3.25137 0.115443 0.477405 3.28826
1032 9.0021 6.70485 -2.04411 11.4093
1032 1.3271 0.937038 -0.264782 1.64601
1032 6.78407 -7.12948 0.582019 9.85859
1032 2.12095 -2.33502 0.208773 3.16138
1033 1.36673 -1.81038 0.0243798 2.26849
1033 0.749689 -1.1596 -0.0168677 1.38094
1033 8.54407 6.81299 1.07393 10.9805
1033 1.4118 1.18229 0.214577 1.85393
1033 9.01903 9.14307 0.955646 12.8784
1033 2.9679 3.11704 0.302379 4.31461
1033 8.72878 14.9405 -4.47034 17.8716
1033 1.26772 2.24281 -0.703728 2.67068
1033 17.3486 2.22951 4.45658 18.0501
1033 0.52549 0.0504862 0.117801 0.540894
1033 7.94463 9.52501 0.144697 12.4042
1033 1.6044 1.83666 0.050447 2.43926
1033 2.04149 4.43274 0.4725 4.90308
1033 0.544369 1.07066 0.164718 1.21235
1033 3.43092 8.68007 2.71846 9.72136
1033 2.71624 6.74258 2.23118 7.60384
1033 -2.52083 -15.9169 0.433184 16.1211
1033 -0.447466 -2.52086 0.0438115 2.56064
1033 3.89788 5.04834 -1.87956 6.6492
1033 2.81735 3.75024 -1.48454 4.91993
1033 7.74199 6.44797 2.58094 10.4008
1033 6.21159 5.03213 2.10125 8.26568
1033 3.52951 4.95187 1.87167 6.36252
1033 0.882451 1.32794 0.443509 1.65495
1033 -5.34859 -0.729238 1.16319 5.52198
1033 -0.678488 -0.1217 0.188262 0.714563
1033 0.712666 -4.04299 0.863197 4.19509
1033 0.160483 -0.703043 0.196505 0.747421
1033 -4.53713 4.05245 0.000708979 6.08341
1033 -0.37992 0.29075 0.0109125 0.478533
1033 -2.99626 6.14571 0.65251 6.86827
1033 -1.77829 3.55195 0.28479 3.98243
1033 3.33464 1.66749 -0.0355528 3.72849
1033 -0.000949906 0.00233018 0.000759551 0.00262849
1033 -0.117692 6.81448 0.833218 6.86624
1033 -0.148534 4.44441 0.626432 4.49079
1033 -2.45264 3.89398 0.378083 4.61752
1033 -1.78095 2.68047 0.345962 3.23673
1033 0.00434114 8.24336 -2.37631 8.57903
1033 -0.0452325 3.21203 -0.853404 3.32378
1033 -16.4099 -3.79804 1.58739 16.9183
1033 -1.14168 -0.239608 0.136272 1.17448
1033 -6.49289 -3.80438 1.89061 7.7592
1033 -6.15943 -3.66566 1.92714 7.42222
1033 -0.107996 -3.52754 0.982038 3.66328
1033 -0.0838644 -1.12773 0.375674 1.19161
1033 -5.4132 8.95354 -1.04404 10.5147
1033 -2.9767 5.05458 -0.660707 5.90305
1033 -8.60654 -4.93846 1.52299 10.0389
1033 -0.342162 -0.200261 0.0880822 0.406125
1034 5.15776 -2.12741 -1.38201 5.7479
1034 1.12802 -0.422192 -0.3485 1.25384
1034 -1.81507 3.33364 0.698004 3.85939
1034 -0.828633 1.40061 0.2317 1.64379
1034 -7.11739 3.39805 0.531517 7.90484
1034 -4.89979 2.22224 0.326919 5.3901
1034 6.84245 10.5777 -0.300747 12.6014
1034 0.00670635 0.0189057 0.00220827 0.0201811
1034 -7.16527 10.3796 -3.58373 13.1118
1034 -4.18132 5.93534 -2.14158 7.56955
1034 0.937349 4.75173 0.719888 4.89651
1034 0.865899 4.40447 0.536122 4.52068
1034 6.47011 -0.358376 -0.924523 6.54565
1034 4.41058 -0.214139 -0.738566 4.47711
1034 2.6766 0.456665 0.55648 2.77172
1034 0.659905 0.165317 0.0956688 0.686991
1034 -5.71243 12.2245 -2.66239 13.7535
1034 -1.16316 2.46126 -0.597876 2.78715
1034 0.0811407 1.45481 0.0975912 1.46033
1034 -0.0313054 0.757676 -0.0130584 0.758435
1034 -1.65293 1.47225 0.642796 2.30497
1034 -0.926442 0.89863 0.284751 1.32171
1034 -7.7501 -0.0767988 1.60535 7.91499
1034 -5.57043 0.0415949 1.21623 5.70181
1034 1.36688 0.768353 0.185651 1.57898
1034 1.29088 0.579316 0.179352 1.42624
1034 -1.29804 2.74925 -0.641478 3.10722
1034 -0.0182976 0.0923368 -0.0257502 0.0975907
1034 -3.79326 0.328621 -0.270543 3.81707
1034 -2.86372 0.178093 -0.109581 2.87134
1034 9.86887 2.90749 -2.69297 10.6349
1034 5.54202 1.67793 -1.42125 5.96233
1034 -3.80264 5.96915 0.602115 7.10305
1034 -2.72215 4.06513 0.426827 4.91096
1034 -7.38343 1.71382 -0.815793 7.6235
1034 -3.64844 0.895316 -0.321468 3.77041
1034 -0.67703 -2.01969 -0.0427698 2.13058
1034 -0.108795 -0.294344 0.0447026 0.316975
1034 6.51583 -3.43711 -1.94987 7.62049
1034 0.0174216 -0.00376952 -0.00961189 0.0202511
1034 -6.76351 1.16276 -0.562512 6.88575
1034 -2.63378 0.377251 -0.257225 2.67307
1034 9.58171 -10.9363 4.14333 15.1189
1034 1.98368 -2.33627 0.832104 3.17578
1034 -7.44145 4.71466 0.780564 8.84379
1034 -7.21756 4.41624 0.752456 8.49485
1034 2.98266 0.697413 -0.427469 3.0928
1034 1.34951 0.408024 -0.213307 1.42589
1034 2.9025 0.24512 -0.808727 3.02301
1034 2.18155 0.298075 -0.580323 2.27701
1035 0.99483 -1.4092 -0.299439 1.75077
1035 0.480292 -0.707902 -0.244649 0.889752
1035 -0.448697 -3.34903 -1.06816 3.54377
1035 -0.0813831 -0.630867 -0.140536 0.651434
1035 0.00138486 -1.74334 0.25885 1.76246
1035 0.0107395 -0.57165 0.00803061 0.571807
1035 -0.573753 -3.2744 -0.592428 3.37666
1035 -0.0917052 -0.93241 -0.154824 0.949615
1035 -14.221 -1.8206 1.10359 14.3795
1035 -3.93416 -0.571312 0.329491 3.98905
1035 -7.10898 0.577524 0.554828 7.15395
1035 -1.73749 0.207959 0.130251 1.75474
1035 -2.31354 -3.06278 0.58843 3.88321
1035 -0.516348 -0.737879 0.0810552 0.90424
1035 3.57857 11.1332 -1.18904 11.7545
1035 0.302317 0.823685 -0.0797921 0.881033
1035 -7.16793 2.71313 0.141348 7.66553
1035 -1.31801 0.557905 0.00759258 1.43125
1035 -2.59538 -8.01427 1.68444 8.59081
1035 -2.0244 -6.64749 1.4004 7.08861
1035 0.741326 -5.95764 1.41284 6.16759
1035 0.665034 -4.96651 1.06225 5.12219
1035 -7.56263 11.3945 0.936726 13.7079
1035 -1.52608 2.20258 0.156891 2.68419
1035 -1.00374 4.51495 0.615213 4.66591
1035 -0.965165 3.77602 0.535643 3.93405
1035 10.0995 -1.62141 -1.63437 10.3586
1035 4.31812 -0.614937 -0.73979 4.42398
1035 -0.622442 -13.1043 -0.962729 13.1544
1035 -0.147226 -3.96681 -0.353304 3.98523
1035 -2.74495 -1.43717 -0.770651 3.19282
1035 -0.663192 -0.418504 -0.220748 0.814677
1035 1.46974 -1.20596 0.0604584 1.90213
1035 1.30417 -1.09073 -0.0725777 1.70171
1035 6.83479 -9.63328 2.88283 12.1583
1035 3.14217 -4.55502 1.40884 5.71019
1035 8.2062 6.01696 0.742489 10.2028
1035 5.36882 4.06277 0.532477 6.7538
1035 8.23611 9.54817 -3.35869 13.0492
1035 2.91982 3.46119 -1.27224 4.70359
1035 -1.12955 4.35846 0.744062 4.56352
1035 -0.531704 1.93191 0.245372 2.01871
1035 -0.550154 16.995 -3.20654 17.3036
1035 -0.0733729 2.96841 -0.507484 3.01237
1035 -0.300967 2.41921 -0.26875 2.45263
1035 -0.291686 2.39749 -0.401713 2.44835
1035 12.5306 8.08894 1.29599 14.9708
1035 3.32039 2.22555 0.358461 4.0133
1035 1.9053 -0.786937 -0.202016 2.07129
1035 0.841004 -0.385748 -0.00738424 0.92528
1036 -0.661229 6.86434 -0.246165 6.9005
1036 -0.676057 6.40039 -0.346016 6.44529
1036 1.79769 -2.92996 0.557257 3.48237
1036 0.348479 -0.560074 0.167175 0.680491
1036 -2.39933 -12.932 2.71209 13.4294
1036 -0.796789 -4.68758 0.941642 4.84716
1036 16.3071 -3.80871 -1.16439 16.7864
1036 0.977894 -0.246182 -0.0984489 1.0132
1036 5.00302 3.60149 1.07379 6.25731
1036 1.36899 1.02233 0.232386 1.72432
1036 -4.29028 1.00258 -0.969644 4.51131
1036 -1.24195 0.346105 -0.234099 1.31035
1036 0.0277322 5.98588 -1.02757 6.0735
1036 -0.0119451 2.13248 -0.28762 2.15182
1036 1.56104 3.47882 0.813108 3.89874
1036 0.896263 2.13312 0.585038 2.38658
1036 -1.56977 15.3081 -2.28759 15.5574
1036 -0.464676 4.58521 -0.610728 4.64899
1036 3.30561 -5.35939 -0.0259561 6.29689
1036 0.0222957 -0.0333767 -0.0109433 0.0416036
1036 -0.613942 -5.9119 0.302318 5.95137
1036 -0.51438 -4.13575 0.287248 4.17751
1036 11.723 -0.927127 2.1756 11.9591
1036 0.398478 -0.0472882 0.0546435 0.404978
1036 0.814359 -4.1534 -0.542457 4.2671
1036 0.162945 -0.844795 -0.0492104 0.861772
1036 6.85132 -5.72214 -2.40442 9.24471
1036 5.39202 -4.66007 -1.91061 7.37839
1036 -1.60417 13.9348 -2.08224 14.1805
1036 -0.486167 4.15712 -0.695563 4.24285
1036 0.809683 -19.0923 -5.74151 19.9533
1036 0.0253506 -0.806847 -0.215215 0.835441
1036 -8.79131 -2.58125 0.160685 9.16383
1036 -8.42787 -2.60877 0.123858 8.82326
1036 -7.38406 -1.61078 1.41417 7.68888
1036 -3.41074 -0.766742 0.563714 3.54102
1036 8.85392 3.3387 -2.83677 9.87856
1036 1.90019 0.72158 -0.544506 2.10425
1036 6.88988 0.0764386 0.176917 6.89258
1036 3.58126 0.136687 0.100701 3.58528
1036 -10.4475 -0.779612 2.8987 10.8701
1036 -6.50747 -0.453136 1.69982 6.74105
1036 -1.1675 2.26733 -0.00875364 2.55027
1036 -0.890333 1.72901 -0.124612 1.94876
1036 0.346257 -1.96675 0.268767 2.01501
1036 0.216598 -1.47873 0.311249 1.52658
1036 -0.314992 -3.7839 -1.06711 3.94409
1036 -0.161178 -1.76608 -0.40434 1.81893
1036 -13.2538 -13.8766 1.92782 19.2857
1036 -0.00951125 -0.00541392 0.000525338 0.0109568
1037 -7.07128 -6.9583 2.76948 10.3
1037 -3.03782 -2.86653 1.16975 4.33747
1037 5.80695 -6.59594 1.40581 8.89963
1037 3.49331 -4.11036 0.911811 5.4708
1037 0.247721 10.5961 1.00932 10.6469
1037 0.236569 7.92114 0.859997 7.9712
1037 -8.85637 8.06319 3.13913 12.3816
1037 -5.42829 4.8135 1.85545 7.48858
1037 -9.44131 0.267927 -1.3263 9.53778
1037 -2.34357 0.0721417 -0.397057 2.37806
1037 5.43012 1.06451 -0.32195 5.54284
1037 3.66813 0.652389 -0.30633 3.73826
1037 -0.637394 -5.52524 -1.17462 5.68457
1037 -0.38403 -2.54729 -0.564785 2.63726
1037 3.67799 -5.62226 0.243675 6.72285
1037 1.67968 -2.55695 0.0200432 3.05936
1037 -3.9191 9.12376 -0.0222251 9.9299
1037 -0.695865 1.69381 0.0460124 1.83176
1037 7.96142 -7.91073 1.53839 11.3283
1037 3.24341 -3.26767 0.550055 4.6368
1037 -5.59442 -8.51889 -0.082828 10.192
1037 -3.30533 -4.86785 -6.61911e-05 5.88398
1037 -4.49276 -9.31601 2.69588 10.6883
1037 -4.06244 -8.33398 2.29105 9.55027
1037 -8.68985 -3.32142 -0.48897 9.31581
1037 -4.24174 -1.69197 -0.307849 4.57711
1037 3.36224 -9.37589 -2.89572 10.3729
1037 2.9503 -8.60911 -2.64075 9.476
1037 5.68261 0.550708 -0.602661 5.74096
1037 0.769988 0.111399 -0.0482155 0.779497
1037 -4.33673 1.44765 0.735403 4.63074
1037 -0.10387 0.0458406 -0.000233571 0.113536
1037 -1.45158 4.37109 -0.049108 4.60607
1037 -0.240828 0.600995 -0.0389763 0.648624
1037 -5.34281 8.21257 1.70245 9.94436
1037 -0.434901 0.600862 0.133205 0.753603
1037 -1.74785 3.35613 -0.188358 3.78868
1037 -1.60149 3.32721 -0.248827 3.70095
1037 -6.26461 3.16694 0.011094 7.01961
1037 -4.95857 2.42501 -0.0862034 5.52047
1037 4.5063 9.17868 2.96663 10.6469
1037 3.49996 7.39323 2.34026 8.50802
1037 -4.41194 -13.7659 -1.37394 14.5208
1037 -1.29607 -3.98296 -0.327604 4.20132
1037 11.2409 -6.67971 0.274505 13.0787
1037 0.11123 -0.0575519 -0.00835065 0.125515
1037 -4.08909 -0.792386 0.205712 4.17023
1037 -1.02171 -0.173764 0.114375 1.04268
1037 6.61919 6.37486 -2.35653 9.48713
1037 4.94086 4.92019 -1.80455 7.20255
1038 11.9945 -0.275387 3.45098 12.4841
1038 7.73575 -0.0709241 2.20515 8.04422
1038 -1.84366 0.876138 -0.416131 2.08323
1038 -0.458997 0.188218 -0.0397178 0.497676
1038 -2.09837 0.887494 0.685484 2.37922
1038 -0.450208 0.153111 0.0903656 0.484041
1038 -11.6232 5.84472 2.80576 13.3091
1038 -5.19578 2.51935 1.21094 5.89997
1038 -6.33836 2.67098 -0.165368 6.88014
1038 -3.38968 1.38935 -0.179832 3.66778
1038 -0.753639 13.0241 -1.98696 13.1964
1038 -0.0977059 2.32919 -0.399049 2.36515
1038 1.89793 12.7904 0.0144226 12.9304
1038 0.348149 1.99399 0.0156192 2.02421
1038 -5.71427 3.99681 0.153329 6.97502
1038 -0.0960281 0.075995 -0.0136809 0.123223
1038 -2.01929 1.6714 0.482039 2.66523
1038 -0.394932 0.378341 0.14899 0.566843
1038 3.68308 11.1837 -3.15786 12.1907
1038 0.887933 2.56103 -0.777861 2.81999
1038 3.00197 3.34053 -1.30638 4.67735
1038 0.972229 1.08997 -0.505423 1.54555
1038 7.5717 -0.458274 0.208301 7.58842
1038 1.23652 -0.116773 0.0692154 1.24395
1038 2.46597 -9.75064 -2.49987 10.3637
1038 0.346581 -1.41316 -0.310079 1.48772
1038 -1.10031 2.96765 -0.172154 3.16975
1038 -0.542971 1.56322 0.00138103 1.65483
1038 8.28033 4.20463 -0.701866 9.31318
1038 2.75632 1.40054 -0.311844 3.10742
1038 -6.93579 7.60049 0.970135 10.3351
1038 -3.87381 4.10287 0.503566 5.66512
1038 2.66365 0.899126 0.272216 2.82446
1038 0.0281631 0.0083162 0.0173416 0.0341035
1038 10.0334 6.3456 0.726193 11.8938
1038 1.59546 1.06263 0.0873723 1.91893
1038 12.4509 -3.31544 -0.081747 12.8851
1038 5.32851 -1.43849 -0.121309 5.5206
1038 3.44292 0.943097 -0.750154 3.64772
1038 2.33883 0.66826 -0.401077 2.46527
1038 6.17278 -14.9858 -2.87488 16.4603
1038 0.689743 -1.57741 -0.281219 1.74443
1038 -12.7764 -0.466924 1.56129 12.8799
1038 -2.72489 -0.159973 0.349184 2.75183
1038 4.82387 3.51721 0.594239 5.99947
1038 0.297016 0.177563 0.0423009 0.348621
1038 0.648648 -5.98796 -0.951597 6.0977
1038 0.103143 -1.19154 -0.244186 1.22067
1038 -13.3678 -1.96716 -1.6066 13.6069
1038 -1.57999 -0.195981 -0.160139 1.60013
1039 11.8434 -3.74593 -3.48804 12.9021
1039 4.10462 -1.27108 -1.12883 4.44272
1039 -7.82865 6.7193 2.6629 10.6549
1039 -1.06622 0.98045 0.363528 1.49341
1039 3.36226 14.8988 -0.908061 15.3004
1039 0.726007 2.94611 -0.172567 3.03915
1039 -5.14613 3.97688 -1.59569 6.6966
